Age,Gender,Menstrual,Sleep_Hours,Water_Intake,Steps,Exercise_Hrs,Behaviour,Character,Mood,Favourite_Food
13,Female,NA,8.8,2.3,7334,0.2,Rude,Good,Smile,Ice Cream
19,Female,NA,6.6,3.6,14293,1.4,Harsh,Friendly,Happy,Salad
20,Female,Yes,7.0,3.2,13802,1.0,Calm,Good,Smile,Pasta
13,Male,N/A,7.0,2.6,8089,2.2,Polite,Good,Happy,Dosa
27,Transgender,N/A,7.4,2.0,11688,1.7,Calm,Good,Happy,Smoothie
19,Male,N/A,6.2,3.6,1088,0.1,Calm,Friendly,Happy,Salad
14,Male,N/A,7.3,1.0,3815,2.9,Rude,Good,Happy,Fried Rice
34,Male,N/A,8.8,2.4,12979,2.8,Polite,Friendly,Happy,Smoothie
20,Male,N/A,6.3,2.4,7718,2.3,Rude,Friendly,Smile,Biryani
46,Female,NA,4.3,2.0,13490,0.6,Calm,Friendly,Smile,Dosa
51,Male,N/A,6.6,2.0,8565,2.1,Calm,Friendly,Smile,Fried Rice
30,Female,Yes,4.8,1.8,7015,2.4,Calm,Good,Joy,Smoothie
14,Male,N/A,4.7,1.0,1955,0.1,Calm,Friendly,Smile,Pizza
35,Transgender,N/A,4.7,2.4,3734,0.8,Rude,Friendly,Smile,Pasta
49,Male,N/A,8.2,3.4,2210,1.6,Rude,Calm,Happy,Sushi
24,Female,NA,8.7,2.8,10239,1.6,Polite,Good,Happy,Fried Rice
13,Transgender,N/A,8.3,1.3,12013,1.5,Rude,Friendly,Smile,Salad
41,Male,N/A,6.8,0.7,13162,2.6,Rude,Good,Sad,Smoothie
32,Female,No,7.0,2.8,5185,1.0,Harsh,Calm,Smile,Biryani
44,Male,N/A,5.7,1.2,5271,1.3,Calm,Friendly,Sad,Ice Cream
15,Male,N/A,7.2,2.3,2015,0.2,Rude,Good,Smile,Burger
59,Female,Yes,8.8,2.0,13026,1.2,Calm,Calm,Happy,Dosa
45,Transgender,N/A,9.0,0.7,5328,2.5,Harsh,Good,Sad,Biryani
27,Transgender,N/A,7.0,3.8,4730,2.7,Harsh,Calm,Smile,Smoothie
31,Male,N/A,5.5,2.1,7421,2.0,Calm,Friendly,Sad,Fried Rice
56,Transgender,N/A,8.9,2.3,13750,0.7,Harsh,Good,Smile,Ice Cream
40,Male,N/A,4.8,2.8,13535,1.4,Harsh,Good,Joy,Fried Rice
15,Transgender,N/A,8.2,2.4,4507,0.8,Rude,Calm,Joy,Fried Rice
26,Female,NA,9.0,3.2,4948,0.1,Rude,Good,Sad,Salad
57,Male,N/A,4.3,1.9,1453,0.6,Calm,Calm,Sad,Pasta
57,Male,N/A,7.1,2.8,7064,1.4,Calm,Friendly,Joy,Burger
42,Female,No,5.0,3.0,13518,0.1,Calm,Calm,Sad,Biryani
33,Transgender,N/A,7.7,1.4,10792,1.8,Harsh,Friendly,Smile,Pizza
25,Transgender,N/A,7.4,3.2,2179,0.6,Rude,Good,Smile,Burger
60,Transgender,N/A,5.7,1.0,9159,1.9,Harsh,Calm,Sad,Ice Cream
44,Female,No,9.0,3.8,6241,0.8,Calm,Good,Happy,Sushi
56,Female,Yes,4.3,0.5,6101,1.9,Polite,Friendly,Happy,Burger
56,Female,NA,6.6,2.1,3837,0.8,Harsh,Friendly,Sad,Pasta
56,Female,No,8.9,2.7,2420,0.8,Rude,Calm,Joy,Salad
38,Transgender,N/A,4.8,1.9,1377,2.7,Calm,Friendly,Sad,Smoothie
54,Female,No,4.0,3.2,1092,1.2,Polite,Calm,Sad,Dosa
14,Male,N/A,7.8,2.6,5078,1.1,Calm,Friendly,Joy,Dosa
34,Transgender,N/A,5.1,1.9,9084,1.4,Harsh,Good,Smile,Burger
27,Transgender,N/A,8.8,0.6,6067,1.7,Calm,Friendly,Sad,Burger
30,Female,NA,8.3,0.9,6857,2.0,Calm,Calm,Joy,Dosa
39,Transgender,N/A,6.9,1.7,1990,0.6,Rude,Friendly,Joy,Burger
37,Female,No,8.6,3.8,14048,0.2,Harsh,Calm,Smile,Burger
17,Female,NA,7.2,1.2,10788,2.7,Calm,Friendly,Joy,Pizza
26,Male,N/A,7.8,0.5,13207,2.2,Harsh,Good,Happy,Pasta
26,Transgender,N/A,5.3,2.4,1602,2.8,Polite,Good,Happy,Fried Rice
35,Male,N/A,7.6,3.9,6889,0.8,Polite,Good,Happy,Pasta
23,Transgender,N/A,5.4,3.0,2960,2.5,Calm,Friendly,Sad,Salad
45,Male,N/A,4.7,1.0,4550,1.7,Rude,Good,Sad,Sushi
48,Male,N/A,6.7,3.2,6255,0.2,Calm,Calm,Smile,Fried Rice
56,Male,N/A,8.9,2.2,7218,2.3,Polite,Good,Happy,Smoothie
57,Male,N/A,6.9,2.9,2309,1.3,Rude,Friendly,Sad,Biryani
54,Transgender,N/A,7.7,1.3,4585,0.2,Harsh,Calm,Smile,Fried Rice
41,Transgender,N/A,4.6,1.3,11696,2.6,Rude,Friendly,Smile,Pasta
37,Male,N/A,5.1,0.9,5883,0.8,Harsh,Calm,Joy,Burger
57,Female,No,5.8,3.0,14634,1.3,Harsh,Good,Smile,Pasta
59,Female,Yes,7.3,3.9,6949,1.5,Harsh,Friendly,Sad,Salad
25,Female,NA,8.3,0.7,11822,1.6,Rude,Calm,Joy,Biryani
48,Transgender,N/A,8.9,2.6,8501,2.8,Polite,Calm,Joy,Salad
19,Female,NA,7.7,3.2,2381,1.5,Rude,Good,Joy,Biryani
34,Female,Yes,7.2,3.8,12984,2.3,Rude,Calm,Sad,Sushi
47,Female,No,4.4,1.5,3880,2.0,Calm,Calm,Sad,Sushi
24,Transgender,N/A,5.8,2.3,5599,2.5,Harsh,Friendly,Joy,Burger
46,Female,No,7.0,3.4,10471,0.3,Polite,Calm,Happy,Burger
27,Transgender,N/A,6.2,1.9,2659,1.8,Harsh,Good,Happy,Fried Rice
22,Male,N/A,8.4,3.4,9193,2.7,Harsh,Friendly,Smile,Biryani
54,Male,N/A,7.5,2.7,11305,2.0,Polite,Calm,Joy,Salad
24,Female,NA,8.5,1.9,1549,1.7,Rude,Friendly,Joy,Pasta
24,Female,NA,8.8,2.9,3008,2.0,Calm,Calm,Sad,Biryani
48,Transgender,N/A,4.7,3.8,2308,1.8,Harsh,Good,Joy,Ice Cream
54,Male,N/A,4.7,3.4,9593,0.4,Polite,Calm,Joy,Smoothie
57,Female,NA,6.0,2.7,6956,2.6,Rude,Good,Happy,Pizza
50,Female,No,4.7,3.8,7110,0.4,Polite,Good,Sad,Salad
21,Female,No,6.0,1.7,3729,1.9,Polite,Friendly,Happy,Ice Cream
37,Transgender,N/A,7.3,2.5,1525,1.5,Rude,Good,Joy,Burger
44,Transgender,N/A,8.8,0.9,13714,0.9,Calm,Friendly,Smile,Biryani
22,Male,N/A,4.5,3.7,14581,0.6,Rude,Calm,Happy,Biryani
52,Female,No,7.2,1.7,13549,2.1,Calm,Calm,Happy,Biryani
59,Transgender,N/A,4.6,3.2,6751,0.9,Harsh,Friendly,Smile,Pizza
58,Transgender,N/A,5.3,2.6,9304,0.6,Harsh,Calm,Joy,Pasta
50,Male,N/A,5.2,2.5,1530,2.8,Harsh,Calm,Sad,Ice Cream
46,Female,NA,8.8,3.8,6620,1.9,Calm,Friendly,Sad,Dosa
15,Male,N/A,6.0,2.6,6417,2.5,Calm,Good,Happy,Dosa
45,Male,N/A,4.8,2.9,4427,2.3,Harsh,Friendly,Happy,Sushi
51,Male,N/A,5.1,1.2,1961,2.8,Harsh,Good,Sad,Fried Rice
56,Transgender,N/A,8.6,0.7,13613,1.1,Calm,Calm,Happy,Ice Cream
55,Male,N/A,5.3,1.4,11659,1.3,Harsh,Calm,Sad,Ice Cream
35,Female,Yes,4.3,2.1,3112,2.5,Harsh,Good,Joy,Dosa
50,Female,No,5.1,1.9,14282,1.0,Polite,Friendly,Happy,Burger
32,Male,N/A,5.7,2.5,13799,1.3,Harsh,Friendly,Joy,Biryani
31,Male,N/A,6.4,0.6,12764,2.8,Calm,Good,Happy,Fried Rice
13,Male,N/A,6.7,1.1,10127,1.0,Rude,Good,Sad,Dosa
50,Transgender,N/A,8.7,1.8,4599,0.1,Harsh,Good,Smile,Burger
43,Female,NA,6.0,2.7,14571,0.7,Rude,Calm,Sad,Ice Cream
19,Male,N/A,8.4,2.9,12278,1.6,Calm,Friendly,Sad,Pizza
15,Female,No,5.9,3.3,1409,0.7,Harsh,Calm,Sad,Smoothie
37,Transgender,N/A,6.3,2.3,12726,0.9,Calm,Calm,Sad,Salad
51,Transgender,N/A,5.8,1.8,7849,1.4,Harsh,Friendly,Joy,Salad
30,Male,N/A,7.9,1.1,5441,1.5,Harsh,Good,Smile,Salad
32,Transgender,N/A,6.1,1.5,9712,2.4,Rude,Friendly,Happy,Fried Rice
14,Transgender,N/A,4.1,1.0,7565,1.2,Rude,Good,Smile,Salad
25,Male,N/A,7.0,3.8,4554,2.6,Rude,Good,Joy,Salad
23,Male,N/A,5.4,2.6,14474,0.8,Rude,Calm,Smile,Pasta
51,Male,N/A,5.2,2.4,3519,1.8,Rude,Calm,Smile,Pasta
27,Female,Yes,7.8,1.4,5343,2.1,Harsh,Friendly,Smile,Dosa
53,Transgender,N/A,6.4,0.7,2105,1.3,Polite,Friendly,Smile,Salad
46,Female,No,5.7,1.7,6908,1.8,Calm,Good,Sad,Ice Cream
55,Female,NA,4.8,1.1,1633,2.2,Calm,Good,Smile,Sushi
19,Male,N/A,8.8,1.5,13178,0.3,Rude,Friendly,Smile,Sushi
25,Transgender,N/A,6.5,0.7,1842,1.9,Calm,Calm,Sad,Dosa
43,Female,Yes,6.3,3.3,4775,1.6,Rude,Good,Smile,Pasta
58,Male,N/A,5.2,2.4,13643,0.6,Rude,Good,Smile,Pizza
15,Female,No,5.0,2.4,8887,0.9,Polite,Friendly,Smile,Dosa
57,Male,N/A,6.4,0.7,7004,1.1,Harsh,Good,Smile,Pizza
45,Transgender,N/A,7.1,3.8,4589,2.0,Calm,Calm,Happy,Pasta
35,Transgender,N/A,5.8,3.1,9655,1.4,Harsh,Calm,Sad,Sushi
54,Male,N/A,7.6,1.5,10658,0.4,Harsh,Friendly,Smile,Biryani
18,Female,No,7.6,1.5,8726,1.7,Harsh,Friendly,Smile,Dosa
15,Male,N/A,8.6,1.5,14584,1.3,Calm,Calm,Happy,Pasta
55,Male,N/A,5.7,3.4,4941,2.4,Harsh,Calm,Sad,Fried Rice
36,Female,Yes,5.5,1.5,3078,1.5,Calm,Calm,Smile,Burger
29,Transgender,N/A,4.3,2.3,10267,0.3,Harsh,Friendly,Smile,Pasta
41,Female,NA,8.6,0.7,12747,0.2,Harsh,Friendly,Happy,Dosa
43,Transgender,N/A,7.6,2.3,1826,1.3,Polite,Good,Sad,Pasta
58,Transgender,N/A,6.2,1.4,9112,0.9,Rude,Friendly,Joy,Pasta
16,Transgender,N/A,6.0,2.2,12270,1.1,Calm,Friendly,Joy,Pizza
42,Transgender,N/A,7.2,0.8,6170,2.8,Calm,Calm,Joy,Fried Rice
36,Transgender,N/A,5.1,0.8,4272,2.4,Calm,Friendly,Joy,Fried Rice
34,Male,N/A,8.8,2.8,12880,0.5,Rude,Friendly,Smile,Pizza
24,Transgender,N/A,6.1,1.8,6675,2.8,Polite,Calm,Happy,Pizza
26,Female,Yes,7.8,1.4,7463,2.3,Rude,Calm,Happy,Smoothie
43,Female,No,7.8,0.6,13662,1.9,Polite,Good,Sad,Pizza
22,Male,N/A,5.6,1.0,4176,2.2,Rude,Calm,Happy,Ice Cream
33,Female,Yes,8.7,0.9,12894,1.8,Rude,Friendly,Sad,Ice Cream
26,Transgender,N/A,8.8,3.8,10873,1.9,Rude,Calm,Smile,Salad
52,Transgender,N/A,6.8,0.6,9307,1.3,Polite,Calm,Sad,Pasta
43,Transgender,N/A,4.7,0.7,1208,2.3,Calm,Good,Smile,Ice Cream
45,Male,N/A,4.6,1.7,13516,0.4,Rude,Good,Joy,Ice Cream
34,Male,N/A,8.8,3.7,5111,2.1,Calm,Good,Smile,Pizza
55,Transgender,N/A,6.8,2.4,9557,0.3,Rude,Calm,Smile,Salad
38,Female,No,7.7,1.6,9985,1.1,Harsh,Calm,Smile,Sushi
29,Transgender,N/A,4.5,2.4,4067,2.6,Calm,Good,Smile,Ice Cream
52,Female,No,5.4,2.9,8569,0.2,Harsh,Calm,Sad,Burger
35,Male,N/A,6.3,0.9,7346,2.8,Harsh,Calm,Smile,Pasta
49,Female,Yes,4.4,2.5,1261,0.2,Rude,Friendly,Happy,Biryani
17,Male,N/A,8.7,2.4,14457,2.0,Rude,Good,Happy,Sushi
29,Transgender,N/A,8.3,3.9,14779,2.6,Calm,Good,Happy,Burger
37,Male,N/A,6.9,2.0,10461,1.8,Rude,Good,Smile,Biryani
21,Female,NA,5.1,4.0,9033,2.2,Calm,Calm,Happy,Smoothie
18,Transgender,N/A,7.3,1.1,10643,2.8,Calm,Calm,Sad,Biryani
53,Transgender,N/A,7.0,0.6,3449,2.6,Polite,Friendly,Happy,Pasta
21,Female,Yes,6.6,2.1,13700,1.7,Calm,Calm,Smile,Salad
15,Male,N/A,8.6,2.4,2710,3.0,Calm,Calm,Sad,Smoothie
23,Male,N/A,8.8,1.7,14873,0.8,Rude,Calm,Sad,Smoothie
20,Female,NA,6.0,3.1,13681,2.8,Harsh,Calm,Joy,Fried Rice
33,Female,No,6.5,3.0,10081,2.9,Calm,Friendly,Smile,Pasta
19,Female,No,6.4,0.8,5042,0.9,Polite,Calm,Joy,Salad
47,Female,No,6.0,2.3,7184,2.7,Harsh,Good,Sad,Ice Cream
55,Male,N/A,8.4,0.7,6967,2.0,Polite,Friendly,Smile,Fried Rice
33,Male,N/A,5.0,0.8,1733,2.5,Rude,Calm,Smile,Sushi
34,Female,NA,6.0,1.2,6929,1.2,Polite,Good,Happy,Smoothie
25,Transgender,N/A,5.5,3.5,14862,2.8,Polite,Friendly,Joy,Ice Cream
52,Female,Yes,5.1,1.2,2006,2.8,Rude,Friendly,Happy,Biryani
13,Transgender,N/A,5.7,3.6,14397,2.4,Calm,Good,Happy,Sushi
54,Female,NA,5.8,3.0,10188,2.4,Polite,Calm,Smile,Fried Rice
19,Transgender,N/A,4.5,4.0,6683,1.6,Rude,Friendly,Happy,Dosa
32,Transgender,N/A,7.1,3.5,11779,2.3,Calm,Good,Happy,Pasta
47,Transgender,N/A,7.8,3.5,2321,0.1,Rude,Friendly,Smile,Sushi
50,Transgender,N/A,5.8,1.4,8666,2.6,Harsh,Friendly,Happy,Sushi
13,Female,NA,4.6,0.9,9457,2.7,Harsh,Calm,Happy,Pasta
55,Male,N/A,7.4,0.9,1856,0.8,Rude,Good,Sad,Biryani
46,Female,No,7.7,3.8,12834,1.9,Rude,Good,Happy,Salad
29,Male,N/A,8.9,3.9,10718,0.7,Polite,Friendly,Joy,Pizza
20,Male,N/A,4.2,3.6,4498,0.6,Rude,Good,Smile,Pasta
60,Transgender,N/A,4.3,1.2,11428,2.9,Harsh,Calm,Smile,Dosa
33,Transgender,N/A,6.5,3.5,5841,1.6,Harsh,Calm,Joy,Salad
21,Male,N/A,4.0,0.9,3746,0.8,Polite,Friendly,Smile,Sushi
35,Male,N/A,7.0,3.4,12884,0.3,Harsh,Good,Sad,Smoothie
42,Transgender,N/A,8.1,1.6,14213,2.0,Polite,Calm,Joy,Pasta
15,Female,Yes,8.0,1.9,5595,0.1,Harsh,Friendly,Smile,Sushi
32,Transgender,N/A,5.0,2.0,5592,2.6,Calm,Friendly,Joy,Biryani
27,Transgender,N/A,5.4,2.9,4269,1.0,Harsh,Calm,Joy,Salad
54,Transgender,N/A,6.1,0.6,6794,1.0,Calm,Good,Smile,Pizza
22,Female,NA,8.0,0.6,9041,0.2,Rude,Calm,Happy,Ice Cream
34,Female,NA,8.9,3.1,13148,0.3,Calm,Friendly,Smile,Burger
27,Transgender,N/A,6.9,3.6,10218,0.7,Calm,Friendly,Happy,Smoothie
60,Male,N/A,6.1,2.4,11038,1.8,Polite,Calm,Smile,Pasta
46,Female,No,6.6,0.7,7691,2.4,Rude,Friendly,Happy,Dosa
27,Female,Yes,7.1,0.5,14529,0.2,Polite,Good,Sad,Ice Cream
58,Male,N/A,7.6,0.7,3200,2.4,Rude,Calm,Happy,Ice Cream
39,Female,No,8.7,1.3,9250,2.9,Rude,Good,Smile,Salad
36,Male,N/A,8.9,1.8,14305,2.4,Harsh,Friendly,Smile,Smoothie
13,Male,N/A,7.2,1.6,4263,0.2,Rude,Good,Smile,Ice Cream
50,Transgender,N/A,8.1,1.5,12488,2.2,Calm,Calm,Sad,Pasta
37,Transgender,N/A,5.4,2.1,8616,1.2,Rude,Calm,Joy,Ice Cream
53,Female,NA,8.7,1.3,7958,0.3,Polite,Calm,Sad,Fried Rice
55,Male,N/A,5.8,3.1,7413,1.3,Harsh,Calm,Sad,Smoothie
24,Male,N/A,4.5,3.9,4744,2.2,Rude,Good,Joy,Salad
25,Male,N/A,5.7,2.1,11187,0.7,Rude,Friendly,Smile,Fried Rice
52,Transgender,N/A,8.0,1.3,2944,0.1,Calm,Calm,Sad,Biryani
16,Transgender,N/A,6.4,3.3,10750,2.0,Polite,Friendly,Happy,Smoothie
53,Transgender,N/A,7.9,2.4,13337,1.7,Harsh,Calm,Joy,Biryani
52,Male,N/A,6.3,3.0,8124,0.5,Harsh,Good,Joy,Ice Cream
15,Female,No,6.4,4.0,11644,1.4,Polite,Friendly,Joy,Pizza
19,Male,N/A,8.1,2.6,2364,0.1,Polite,Good,Happy,Fried Rice
39,Male,N/A,7.3,3.0,5957,2.6,Calm,Calm,Smile,Fried Rice
22,Female,Yes,8.6,2.2,1113,1.2,Polite,Good,Sad,Burger
13,Male,N/A,5.0,3.1,9702,1.7,Polite,Friendly,Happy,Pasta
41,Male,N/A,6.7,0.9,8042,2.1,Calm,Friendly,Happy,Ice Cream
29,Transgender,N/A,5.2,1.1,10064,1.1,Polite,Good,Happy,Fried Rice
53,Male,N/A,7.7,0.8,4484,0.8,Rude,Good,Happy,Burger
55,Male,N/A,4.1,3.0,2269,2.5,Calm,Friendly,Happy,Ice Cream
48,Male,N/A,6.9,3.0,7254,0.7,Rude,Friendly,Happy,Dosa
59,Female,NA,5.1,0.8,9271,2.8,Calm,Friendly,Joy,Burger
46,Female,No,7.8,1.1,11862,2.5,Polite,Good,Happy,Biryani
39,Transgender,N/A,4.0,1.8,6125,2.9,Polite,Calm,Happy,Smoothie
18,Transgender,N/A,8.2,2.6,9493,0.4,Harsh,Calm,Joy,Smoothie
59,Transgender,N/A,6.5,1.3,14718,2.5,Rude,Calm,Joy,Salad
46,Male,N/A,6.9,3.7,4900,2.5,Rude,Friendly,Sad,Dosa
24,Female,NA,8.7,3.8,9620,0.9,Rude,Good,Sad,Pasta
49,Transgender,N/A,8.4,3.2,3983,1.8,Rude,Good,Smile,Salad
40,Female,Yes,4.5,1.0,4250,3.0,Calm,Calm,Sad,Salad
58,Transgender,N/A,9.0,1.3,4720,2.6,Rude,Friendly,Joy,Burger
35,Male,N/A,5.6,3.0,13957,0.8,Rude,Friendly,Joy,Salad
15,Female,No,5.0,2.9,8718,0.0,Rude,Friendly,Sad,Fried Rice
29,Male,N/A,4.5,0.8,10783,0.0,Calm,Calm,Smile,Pizza
46,Male,N/A,4.5,3.6,11964,2.1,Rude,Calm,Sad,Burger
53,Female,NA,5.5,1.6,10542,0.4,Calm,Calm,Sad,Smoothie
50,Male,N/A,6.6,2.2,13154,1.1,Polite,Friendly,Joy,Pizza
45,Male,N/A,5.0,3.4,7804,0.2,Calm,Calm,Happy,Pasta
27,Male,N/A,4.4,3.0,13928,2.6,Calm,Good,Smile,Ice Cream
45,Male,N/A,6.8,2.7,10565,2.4,Polite,Good,Happy,Dosa
14,Transgender,N/A,4.3,3.0,12432,0.5,Polite,Calm,Smile,Fried Rice
18,Transgender,N/A,7.8,0.5,12038,0.8,Calm,Friendly,Happy,Smoothie
27,Male,N/A,5.3,2.9,12438,2.7,Polite,Friendly,Smile,Pasta
26,Female,Yes,8.4,3.0,9578,0.3,Rude,Good,Smile,Smoothie
20,Female,No,5.9,1.6,8426,1.7,Polite,Good,Happy,Pizza
50,Male,N/A,5.2,0.9,3153,2.7,Polite,Friendly,Smile,Smoothie
39,Female,Yes,4.7,2.5,1095,2.5,Polite,Good,Happy,Salad
41,Male,N/A,8.2,2.1,8431,2.5,Calm,Good,Happy,Sushi
42,Male,N/A,8.9,2.5,3014,2.2,Rude,Friendly,Smile,Ice Cream
38,Female,Yes,4.6,2.8,14425,0.2,Harsh,Friendly,Happy,Sushi
20,Male,N/A,8.1,0.5,12737,0.1,Harsh,Friendly,Smile,Dosa
27,Transgender,N/A,6.6,3.9,4592,1.8,Polite,Good,Smile,Ice Cream
56,Male,N/A,7.8,2.7,12888,0.6,Polite,Good,Sad,Pizza
24,Transgender,N/A,6.6,0.9,7777,0.2,Rude,Good,Smile,Pizza
56,Male,N/A,5.5,1.9,5609,0.5,Polite,Calm,Sad,Pizza
21,Transgender,N/A,8.8,2.1,6471,0.6,Rude,Friendly,Smile,Ice Cream
59,Female,NA,7.0,2.6,12243,1.7,Polite,Good,Sad,Pizza
53,Transgender,N/A,7.5,0.8,11289,0.1,Polite,Good,Smile,Fried Rice
60,Male,N/A,5.4,1.8,2465,1.5,Calm,Good,Sad,Salad
29,Transgender,N/A,5.6,2.8,1406,2.6,Harsh,Calm,Smile,Smoothie
54,Male,N/A,8.2,1.3,11431,1.5,Harsh,Calm,Happy,Sushi
29,Transgender,N/A,4.5,3.2,12717,1.8,Polite,Calm,Smile,Fried Rice
16,Female,NA,5.7,1.4,1114,1.5,Harsh,Good,Sad,Sushi
15,Female,No,5.9,1.0,1029,0.7,Harsh,Friendly,Smile,Dosa
28,Male,N/A,5.2,0.9,9676,1.9,Polite,Friendly,Happy,Biryani
25,Transgender,N/A,5.2,2.9,3180,1.6,Polite,Good,Sad,Ice Cream
43,Female,NA,6.5,1.6,5079,1.0,Polite,Good,Happy,Burger
58,Male,N/A,7.0,0.7,1548,1.6,Calm,Good,Happy,Burger
55,Male,N/A,6.8,3.3,5445,2.6,Calm,Calm,Smile,Smoothie
47,Female,NA,8.2,3.3,5899,1.8,Rude,Calm,Joy,Sushi
13,Transgender,N/A,7.7,1.1,5604,2.2,Harsh,Calm,Sad,Ice Cream
41,Male,N/A,6.8,3.9,9841,2.4,Polite,Friendly,Joy,Burger
27,Female,No,8.8,2.9,5032,2.8,Calm,Calm,Smile,Smoothie
53,Female,NA,4.5,3.8,5822,3.0,Calm,Good,Smile,Smoothie
44,Male,N/A,4.7,2.8,7702,2.4,Polite,Good,Happy,Dosa
46,Male,N/A,4.4,2.4,3588,2.9,Harsh,Calm,Joy,Dosa
14,Female,No,5.2,2.9,9208,0.7,Rude,Friendly,Joy,Burger
15,Female,NA,6.2,1.3,5663,1.6,Harsh,Friendly,Smile,Ice Cream
56,Female,No,5.7,2.1,7321,2.8,Rude,Calm,Smile,Fried Rice
47,Female,Yes,4.5,2.5,6767,0.6,Polite,Good,Joy,Pasta
48,Transgender,N/A,5.7,2.7,10232,1.2,Rude,Calm,Happy,Dosa
19,Transgender,N/A,4.1,0.8,12747,1.7,Rude,Friendly,Happy,Burger
24,Transgender,N/A,6.2,1.8,11936,0.5,Polite,Good,Sad,Ice Cream
28,Transgender,N/A,7.9,3.4,2323,1.8,Calm,Calm,Happy,Sushi
26,Male,N/A,4.7,3.5,11312,2.5,Calm,Good,Happy,Sushi
30,Female,Yes,7.2,2.2,12963,2.3,Harsh,Calm,Joy,Dosa
14,Male,N/A,5.9,1.9,8304,0.5,Rude,Friendly,Happy,Salad
43,Transgender,N/A,6.1,1.5,1282,2.6,Calm,Friendly,Smile,Pasta
20,Female,NA,4.6,2.1,4785,2.7,Polite,Calm,Sad,Biryani
30,Female,NA,5.1,1.7,3680,0.4,Polite,Good,Sad,Ice Cream
52,Male,N/A,4.5,2.7,2970,1.8,Harsh,Friendly,Sad,Ice Cream
45,Transgender,N/A,4.7,2.8,14377,2.1,Harsh,Good,Joy,Biryani
16,Transgender,N/A,7.0,2.8,10690,1.6,Harsh,Friendly,Joy,Dosa
56,Female,No,6.3,1.3,7253,2.7,Rude,Good,Joy,Smoothie
26,Male,N/A,8.9,2.3,4084,1.4,Calm,Good,Smile,Smoothie
55,Male,N/A,8.4,2.1,13279,0.4,Rude,Friendly,Smile,Salad
58,Male,N/A,5.2,3.8,1873,2.6,Harsh,Friendly,Joy,Pasta
54,Female,NA,6.9,3.2,8943,1.4,Harsh,Calm,Happy,Burger
24,Transgender,N/A,6.4,3.2,11158,2.2,Calm,Friendly,Sad,Sushi
22,Transgender,N/A,6.4,1.7,4871,3.0,Rude,Calm,Sad,Pizza
44,Transgender,N/A,8.7,1.1,10076,2.9,Calm,Good,Joy,Fried Rice
50,Transgender,N/A,4.9,3.9,11316,1.2,Calm,Calm,Happy,Pasta
34,Female,NA,4.9,3.2,2845,0.5,Rude,Friendly,Smile,Fried Rice
27,Transgender,N/A,7.9,1.9,9526,1.6,Rude,Calm,Happy,Biryani
16,Transgender,N/A,4.0,3.1,11608,1.9,Rude,Good,Joy,Ice Cream
59,Male,N/A,6.1,3.3,9690,0.9,Calm,Calm,Happy,Dosa
43,Transgender,N/A,5.7,3.9,8211,0.3,Harsh,Good,Sad,Fried Rice
23,Male,N/A,8.0,1.2,7901,2.6,Calm,Calm,Smile,Biryani
57,Female,Yes,8.4,2.8,10154,0.4,Rude,Calm,Joy,Biryani
37,Transgender,N/A,4.4,1.6,14929,1.1,Harsh,Calm,Happy,Pasta
57,Male,N/A,8.5,3.8,13443,1.1,Polite,Calm,Joy,Ice Cream
15,Female,No,4.2,3.0,8672,1.0,Polite,Calm,Sad,Ice Cream
37,Male,N/A,9.0,2.6,9924,0.0,Polite,Friendly,Smile,Fried Rice
38,Male,N/A,5.4,1.4,3713,2.2,Calm,Good,Smile,Smoothie
36,Female,Yes,7.6,1.1,9059,2.8,Harsh,Friendly,Sad,Burger
21,Female,NA,5.5,3.2,5093,2.3,Polite,Calm,Sad,Fried Rice
59,Transgender,N/A,8.6,0.7,2725,0.6,Calm,Good,Happy,Fried Rice
26,Male,N/A,7.8,3.9,9926,2.1,Polite,Calm,Smile,Dosa
45,Female,NA,6.3,0.8,12788,2.9,Calm,Good,Sad,Sushi
37,Male,N/A,7.0,4.0,6233,1.2,Harsh,Friendly,Joy,Biryani
45,Transgender,N/A,5.9,3.8,7585,0.4,Calm,Friendly,Sad,Ice Cream
39,Male,N/A,7.5,2.2,12782,2.5,Calm,Good,Happy,Dosa
31,Transgender,N/A,8.3,0.9,5466,1.0,Harsh,Calm,Smile,Pizza
20,Male,N/A,8.4,1.7,9719,1.6,Polite,Friendly,Happy,Ice Cream
15,Female,Yes,7.5,3.6,4803,2.5,Rude,Good,Joy,Salad
22,Female,Yes,6.4,2.3,4519,2.3,Rude,Good,Smile,Ice Cream
18,Female,No,5.0,1.1,6464,0.6,Harsh,Good,Smile,Fried Rice
56,Male,N/A,6.0,3.1,9595,2.9,Harsh,Friendly,Smile,Burger
41,Male,N/A,6.2,1.4,12865,1.3,Polite,Friendly,Joy,Sushi
45,Male,N/A,7.7,3.2,5604,1.5,Harsh,Good,Joy,Salad
45,Male,N/A,8.0,3.1,1833,0.9,Rude,Calm,Joy,Pizza
28,Male,N/A,5.9,2.1,3714,0.6,Harsh,Calm,Smile,Smoothie
19,Transgender,N/A,4.8,1.9,13528,0.7,Harsh,Good,Sad,Ice Cream
15,Male,N/A,5.8,3.6,9195,2.7,Calm,Good,Joy,Fried Rice
24,Male,N/A,6.3,2.8,14833,2.3,Harsh,Calm,Smile,Dosa
20,Transgender,N/A,7.2,3.8,4618,2.0,Rude,Good,Smile,Biryani
